binarize,average,distribution,sample_size,stat,pvalue
False,True,diff_mean,30.0,0.4243667483015362,0.00021094355755316244
False,True,diff_mean,30.0,0.481415040035072,8.505599936420867e-05
False,True,diff_mean,30.0,0.5835039042794814,1.6944874420647603e-05
False,True,diff_mean,30.0,0.5642291279680759,2.2955673006162457e-05
False,True,diff_mean,30.0,0.6570487936984947,5.33953734632147e-06
False,True,diff_mean,30.0,0.3931194623569589,0.00034781016744712284
False,True,diff_mean,30.0,0.2452454457191153,0.0038412752916073007
False,True,diff_mean,30.0,0.6256433843704906,8.737482328738465e-06
False,True,diff_mean,30.0,0.6281888808874626,8.395283970570806e-06
False,True,diff_mean,30.0,0.5274328671669101,4.103326374161796e-05
False,True,diff_mean,30.0,0.5264051321498915,4.1705384668946606e-05
False,True,diff_mean,30.0,0.5152400856888775,4.9760767494740245e-05
False,True,diff_mean,30.0,0.5249467810445221,4.267816170692473e-05
False,True,diff_mean,30.0,0.2472371493786855,0.0037170524574295823
False,True,diff_mean,30.0,0.4215819555145274,0.0002205396126645561
False,True,diff_mean,30.0,0.4775049499438693,9.050363070171778e-05
False,True,diff_mean,30.0,0.1927876811722042,0.009199758766170173
False,True,diff_mean,30.0,0.566748160499735,2.2062144631850617e-05
False,True,diff_mean,30.0,0.5721900689763204,2.024929084545329e-05
False,True,diff_mean,30.0,0.5514361334924875,2.80870515454398e-05
False,True,diff_mean,30.0,0.6673160695163514,4.546368304016394e-06
False,True,diff_mean,30.0,0.2720067437134487,0.002473352238567247
False,True,diff_mean,30.0,0.4389125198411184,0.000167245361554713
False,True,diff_mean,30.0,0.7378889989840242,1.5088556450212993e-06
False,True,diff_mean,30.0,0.6736729395156875,4.115709018171596e-06
False,True,diff_mean,30.0,0.49919812607263103,6.415251107997835e-05
False,True,diff_mean,30.0,0.6305903205123107,8.084793206325623e-06
False,True,diff_mean,30.0,0.2922517730200468,0.0017761867921778514
False,True,diff_mean,30.0,0.4534578473120612,0.00013265134144814825
False,True,diff_mean,30.0,0.4596689958338982,0.00012016661358204943
False,True,equal,40.0,-0.006176782397268181,0.3855505669112739
False,True,equal,40.0,-0.03874984230736089,1.0
False,True,equal,40.0,0.05758748412697386,0.06913246148645581
False,True,equal,40.0,-0.02103897143673635,0.6905957925934356
False,True,equal,40.0,0.05724823201173587,0.06970602446693733
False,True,equal,40.0,-0.024621771434255896,0.9021066388443281
False,True,equal,40.0,-0.024313025831889358,0.8683396797444073
False,True,equal,40.0,-0.03069062371288139,1.0
False,True,equal,40.0,-0.015291598243697743,0.5331753330143392
False,True,equal,40.0,-0.027930363193995444,1.0
False,True,equal,40.0,-0.012252993181112405,0.47519068968198497
False,True,equal,40.0,-0.011282981454600978,0.458857243855637
False,True,equal,40.0,-0.014810134394341494,0.5231929107699513
False,True,equal,40.0,-0.02730888080601608,1.0
False,True,equal,40.0,-0.02489844756491717,0.9491815653818982
False,True,equal,40.0,-0.0014719572689631919,0.3319895336149355
False,True,equal,40.0,-0.023032512049065607,0.7790675803056981
False,True,equal,40.0,0.004240280537874557,0.2794811384122114
False,True,equal,40.0,-0.028615772208082306,1.0
False,True,equal,40.0,-0.03152556131184553,1.0
False,True,equal,40.0,-0.013708882330277328,0.5015549424271863
False,True,equal,40.0,0.04837957629711287,0.08666883811108914
False,True,equal,40.0,-0.006702470477737092,0.3922676350771147
False,True,equal,40.0,-0.007017504960326057,0.39637368299290443
False,True,equal,40.0,-0.008419380405848383,0.4154237765791613
False,True,equal,40.0,-0.024977289855787288,0.9759555828189408
False,True,equal,40.0,0.05255871544251605,0.07817943210257414
False,True,equal,40.0,-0.012125174616669532,0.47298536960635407
False,True,equal,40.0,-0.005212544814827595,0.37364748464415776
False,True,equal,40.0,-0.027420705685680814,1.0
False,True,equal,40.0,0.011056970133315332,0.22977093593055958
False,True,equal,40.0,0.1619224286333001,0.00624956789170198
False,True,equal,40.0,-0.018077196738354496,0.598732295295431
False,True,equal,40.0,0.06913990070225283,0.05231720925526716
False,True,equal,40.0,-0.023397469470361434,0.8001274288041083
False,True,equal,40.0,-0.015900096432713548,0.5462952129719872
False,True,equal,40.0,-0.023269779794484437,0.7924922560376246
False,True,equal,40.0,0.03621625360504001,0.11762598181132962
False,True,equal,40.0,0.03289685532975152,0.12805928605680508
False,True,equal,40.0,-0.02106516514036379,0.691567781976017
False,True,equal,40.0,-0.02025105882704283,0.6629518699501329
False,True,equal,40.0,-0.020511224785230944,0.6717593808860469
False,True,equal,40.0,0.18011400910926217,0.004178523231421323
False,True,equal,40.0,-0.011723820055338183,0.466166928278244
False,True,equal,40.0,0.0005582129669035589,0.311967314043034
False,True,equal,40.0,-0.017940536011732327,0.595146445791713
False,True,equal,40.0,-0.005117064473147742,0.3724970816222286
False,True,equal,40.0,-0.02186848877638915,0.7233976918932248
False,True,equal,40.0,-0.03324894441447676,1.0
False,True,equal,40.0,-0.029859103281541146,1.0
False,True,same_mean,40.0,0.007217089652998462,0.25629069074859023
False,True,same_mean,40.0,0.0813804713694347,0.0391299058360034
False,True,same_mean,40.0,0.028026215290677576,0.1452870409196843
False,True,same_mean,40.0,0.0558696919716798,0.07208964722917453
False,True,same_mean,40.0,0.014530334614191716,0.20858600179748477
False,True,same_mean,40.0,0.05783288905589241,0.06872071195974472
False,True,same_mean,40.0,-0.004347003638695769,0.3633969185542374
False,True,same_mean,40.0,-0.011077910562407693,0.4555186288394675
False,True,same_mean,40.0,0.006004993512915371,0.26543256242962454
False,True,same_mean,40.0,-0.029569752784549107,1.0
False,True,same_mean,40.0,0.029460623429009115,0.13995763054789231
False,True,same_mean,40.0,0.02146552611760647,0.17278403586149021
False,True,same_mean,40.0,7.008944108683082e-05,0.31663307376912486
False,True,same_mean,40.0,0.09663223727430478,0.0274022008634551
False,True,same_mean,40.0,0.0023597201785483116,0.29550083285210993
False,True,same_mean,40.0,0.047996181778607386,0.08749614511897567
False,True,same_mean,40.0,-0.013240651460152877,0.4928151882248486
False,True,same_mean,40.0,0.15428232836977973,0.007407935684623486
False,True,same_mean,40.0,0.06151986496504293,0.06284010991231648
False,True,same_mean,40.0,0.06448270244452842,0.058503513801278176
False,True,same_mean,40.0,0.027668601805393565,0.14665105158297945
False,True,same_mean,40.0,0.030303789629188248,0.13692758109406458
False,True,same_mean,40.0,0.21907310698745497,0.0017806644710608795
False,True,same_mean,40.0,-0.01132352377560286,0.4595218612210039
False,True,same_mean,40.0,-0.038670600871428,1.0
False,True,same_mean,40.0,0.018873759778716512,0.1852556076178139
False,True,same_mean,40.0,0.1263437654623819,0.013876790236533649
False,True,same_mean,40.0,-0.024511095551109956,0.8887837179037048
False,True,same_mean,40.0,0.014904179052837502,0.2064472265895064
False,True,same_mean,40.0,0.06403100244868154,0.05914353866538219
False,True,same_mean,40.0,0.011676400351723714,0.22581076337589426
False,True,same_mean,40.0,0.05580271254722684,0.07220766414264201
False,True,same_mean,40.0,-0.009858710055071707,0.436429773928675
False,True,same_mean,40.0,0.016745602169200718,0.19628209824365384
False,True,same_mean,40.0,-0.008537172588877626,0.41708536740026003
False,True,same_mean,40.0,0.08387299538279354,0.03690219640635197
False,True,same_mean,40.0,0.015744538120127362,0.2017332694019807
False,True,same_mean,40.0,0.1262249224237001,0.013914199386929468
False,True,same_mean,40.0,0.055739767237800095,0.07231876183508014
False,True,same_mean,40.0,0.07134553850233198,0.04963278231049134
False,True,same_mean,40.0,0.029247951376030968,0.14073373303699804
False,True,same_mean,40.0,-0.005618912459790901,0.3785998051681885
False,True,same_mean,40.0,0.023634237974266697,0.16308670423356042
False,True,same_mean,40.0,0.013198784884324813,0.21642016432546404
False,True,same_mean,40.0,0.025743737418574133,0.15424602917572527
False,True,same_mean,40.0,0.008451476688658933,0.24737654577355722
False,True,same_mean,40.0,-0.015595419136859821,0.5396530164018976
False,True,same_mean,40.0,0.007657507394465547,0.25306560101263054
False,True,same_mean,40.0,-0.01813852189820127,0.600356117999744
False,True,same_mean,40.0,0.023467430632391255,0.1638100571804283
False,True,diff_mean,40.0,0.25548582758095056,0.0008094521752780101
False,True,diff_mean,40.0,0.34855178415522836,0.00011086295860680426
False,True,diff_mean,40.0,0.4952558310507805,5.071127909477297e-06
False,True,diff_mean,40.0,0.5326216536685003,2.3261639677215206e-06
False,True,diff_mean,40.0,0.6827657909433421,1.0332692877922599e-07
False,True,diff_mean,40.0,0.5194168737986143,3.063013628813873e-06
False,True,diff_mean,40.0,0.5620584830676704,1.2606569145037896e-06
False,True,diff_mean,40.0,0.46693630953526505,9.167672029339358e-06
False,True,diff_mean,40.0,0.44908881605555623,1.3323946052147162e-05
False,True,diff_mean,40.0,0.5565416634654972,1.4139015411890642e-06
False,True,diff_mean,40.0,0.6406614955518602,2.4683996807223724e-07
False,True,diff_mean,40.0,0.36979679169616764,7.070561479814598e-05
False,True,diff_mean,40.0,0.6450457417643489,2.2542380570557763e-07
False,True,diff_mean,40.0,0.6261442972740658,3.334182129937573e-07
False,True,diff_mean,40.0,0.45371396631889876,1.20928786032093e-05
False,True,diff_mean,40.0,0.5255034557499728,2.6980471465867617e-06
False,True,diff_mean,40.0,0.4449920908524672,1.4519120678736726e-05
False,True,diff_mean,40.0,0.17282865499790823,0.004907684384350135
False,True,diff_mean,40.0,0.4884671995602464,5.8438107112941325e-06
False,True,diff_mean,40.0,0.33495874074209725,0.00014793190335084486
False,True,diff_mean,40.0,0.33702854627967016,0.00014156974270456058
False,True,diff_mean,40.0,0.5360262151781394,2.1669300883223797e-06
False,True,diff_mean,40.0,0.3110759689707839,0.00024591697024975244
False,True,diff_mean,40.0,0.5755965289827426,9.514920454602063e-07
False,True,diff_mean,40.0,0.5463717380338808,1.7470614161991673e-06
False,True,diff_mean,40.0,0.6312211819849836,3.0013391867565436e-07
False,True,diff_mean,40.0,0.6434018786760022,2.3322636283685888e-07
False,True,diff_mean,40.0,0.4726876417834139,8.128059209465055e-06
False,True,diff_mean,40.0,0.6640672668744512,1.520842168587205e-07
False,True,diff_mean,40.0,0.3130873390906047,0.00023559542879977323
False,True,diff_mean,40.0,0.5553348769851781,1.4498393264507884e-06
False,True,diff_mean,40.0,0.5885892071642463,7.264843008736797e-07
False,True,diff_mean,40.0,0.1912021327306372,0.0032740523847999757
False,True,diff_mean,40.0,0.6564097010767111,1.7818545367325395e-07
False,True,diff_mean,40.0,0.568946959741004,1.092472727035757e-06
False,True,diff_mean,40.0,0.34242635682000117,0.0001262435657737306
False,True,diff_mean,40.0,0.3560569545634338,9.456258317554715e-05
False,True,diff_mean,40.0,0.6073793099511533,4.919384518456448e-07
False,True,diff_mean,40.0,0.5997677488099102,5.760721657481969e-07
False,True,diff_mean,40.0,0.4100830268509708,3.022973212983641e-05
False,True,diff_mean,40.0,0.6826101024855599,1.036598767435102e-07
False,True,diff_mean,40.0,0.4015613963974416,3.617034590737643e-05
False,True,diff_mean,40.0,0.3818126418347754,5.485414158293639e-05
False,True,diff_mean,40.0,0.3122660760746215,0.00023975601806784883
False,True,diff_mean,40.0,0.5413182852098327,1.9408411942255914e-06
False,True,diff_mean,40.0,0.4347971515056903,1.7982208628394483e-05
False,True,diff_mean,40.0,0.5766805365791839,9.303049507633161e-07
False,True,diff_mean,40.0,0.4347847136820912,1.7986904443164724e-05
False,True,diff_mean,40.0,0.5528416422645529,1.527015503840311e-06
False,True,diff_mean,40.0,0.6092017384051766,4.73694307387192e-07
False,True,equal,50.0,-0.007940498515765266,0.4374451466314093
False,True,equal,50.0,-0.01038490994789418,0.48808075659089745
False,True,equal,50.0,-0.0035186260819254273,0.36399325412307626
False,True,equal,50.0,0.022785768337129086,0.1435684718971233
False,True,equal,50.0,-0.023789996819284676,1.0
False,True,equal,50.0,-0.01653610943932729,0.6772881957668342
False,True,equal,50.0,-0.023979933126312167,1.0
False,True,equal,50.0,-0.018170820443228666,0.7623304970687748
False,True,equal,50.0,0.032948680754892046,0.10371719042882259
False,True,equal,50.0,-0.007582225106517306,0.43071721454826006
False,True,equal,50.0,-0.004740989969086895,0.3824067451274634
False,True,equal,50.0,0.0023593513504623904,0.29035651046484917
False,True,equal,50.0,0.01713468823307169,0.17300216956408154
False,True,equal,50.0,-0.01261507070872636,0.5434152962483727
False,True,equal,50.0,0.042172062886601996,0.07787972622638303
False,True,equal,50.0,-0.021454300479076566,1.0
False,True,equal,50.0,-0.0026942375288120397,0.3522630666172767
False,True,equal,50.0,0.05276492972818171,0.05646637652776311
False,True,equal,50.0,-0.026241531276266297,1.0
False,True,equal,50.0,-0.007126076703621227,0.42237552303648807
False,True,equal,50.0,-0.023149171401648697,1.0
False,True,equal,50.0,0.014890772966108561,0.18656477601954022
False,True,equal,50.0,0.014783557531869619,0.18724302892772193
False,True,equal,50.0,0.03784586015090906,0.08900416731743074
False,True,equal,50.0,0.00279621707040808,0.2856922986638494
False,True,equal,50.0,-0.01663394708912928,0.6816247267673949
False,True,equal,50.0,-0.005940134529902388,0.4017797351599842
False,True,equal,50.0,-0.021787327801822142,1.0
False,True,equal,50.0,-0.0008242939788670363,0.32749311016435084
False,True,equal,50.0,0.026738174247370787,0.12634004731692786
False,True,equal,50.0,0.02685747732905258,0.12585717385157652
False,True,equal,50.0,-0.025573117129367988,1.0
False,True,equal,50.0,-0.020772014987473917,1.0
False,True,equal,50.0,-0.004569584786322876,0.3797470036297397
False,True,equal,50.0,-0.021522869174121197,1.0
False,True,equal,50.0,0.04085230476399983,0.08110515566090186
False,True,equal,50.0,-0.0034914678097488637,0.3635983150972327
False,True,equal,50.0,-0.014944215571820095,0.6151179125721236
False,True,equal,50.0,0.05031063129418667,0.060796151401729066
False,True,equal,50.0,-0.021208521309917062,1.0
False,True,equal,50.0,-0.0009984289170940116,0.32969930283857957
False,True,equal,50.0,0.03326006588273878,0.1027066428357913
False,True,equal,50.0,0.017303271805523688,0.17203002894133734
False,True,equal,50.0,-0.019263877008027813,0.8478602611530714
False,True,equal,50.0,-0.01907808478215874,0.8300018201747039
False,True,equal,50.0,-0.011922766492062758,0.5251016355275199
False,True,equal,50.0,-0.0239708660732081,1.0
False,True,equal,50.0,-0.02048757240771609,1.0
False,True,equal,50.0,-0.004042283450044846,0.37172622497731433
False,True,equal,50.0,-0.02451640229219562,1.0
False,True,same_mean,50.0,0.05832919845469841,0.04781546799282662
False,True,same_mean,50.0,0.02924054994247651,0.11662815227125793
False,True,same_mean,50.0,0.05485612332230675,0.05303530555001887
False,True,same_mean,50.0,0.014964828875321749,0.18609796018530653
False,True,same_mean,50.0,0.0010483612450170553,0.30495084200346956
False,True,same_mean,50.0,0.13798400072279257,0.004945666498324178
False,True,same_mean,50.0,0.018372810039217077,0.16600660805905543
False,True,same_mean,50.0,0.03708908325890117,0.09112116351612969
False,True,same_mean,50.0,0.02254964454501735,0.14467822934625363
False,True,same_mean,50.0,0.012058492780077715,0.20548923872098834
False,True,same_mean,50.0,0.06729044416414225,0.03669477218257765
False,True,same_mean,50.0,-0.006145019419139848,0.4052309050712595
False,True,same_mean,50.0,0.1374490251543863,0.005019356635621835
False,True,same_mean,50.0,0.0004642322025711431,0.3117584156660065
False,True,same_mean,50.0,0.03080476352023323,0.11097804464782929
False,True,same_mean,50.0,0.017447826829517805,0.17120144733617304
False,True,same_mean,50.0,-0.028583901963395785,1.0
False,True,same_mean,50.0,0.049287024952757885,0.0627051006509754
False,True,same_mean,50.0,0.02841310489257448,0.11974483374008295
False,True,same_mean,50.0,0.059378409094598086,0.046347477299173795
False,True,same_mean,50.0,0.02560602151570269,0.1310264361070485
False,True,same_mean,50.0,0.01981530481126592,0.1582608897258402
False,True,same_mean,50.0,0.028356277978283502,0.11996223653723168
False,True,same_mean,50.0,0.051881445757048186,0.05798598485312345
False,True,same_mean,50.0,0.04720905914293585,0.06677969805874916
False,True,same_mean,50.0,0.0026779270249904417,0.28694576356741874
False,True,same_mean,50.0,-0.0109784439600133,0.501823567305878
False,True,same_mean,50.0,0.1248773776814301,0.007114351731485497
False,True,same_mean,50.0,0.007148567406694316,0.24398366510837755
False,True,same_mean,50.0,0.09555036612143167,0.016232444780888828
